_id,id_str,screen_name,created_at,retweets,text
5a665690a65fbf058398e217,955551779445460992,JennaGoose,2018-01-22 21:24:32,0,@markos @SenateDems It's very hard indeed. GOP are like a virus of petty small men who will take down Americans to suit their own selfish needs.Having said that they would have been fine continuing to keep gov't shut down and blaming Dems until it works. We needed early extraction on this.
5a6ae176a65fbf0684af4dbe,956800432239620097,USAClassifiedAd,2018-01-26 08:06:14,0,#Ad: Vintage Going to Grandma's Girl's Red Hardcase Suitcase Travel Case 80s Trojan https://t.co/de06hDVYAD https://t.co/iX4LiKSwDn
5a662a38a65fbf058398478e,955504167581376512,stdlabs,2018-01-22 18:15:20,0,Monkeys in Florida have deadly herpes so please don't touch themhttps://t.co/fkKXPYsB3R
5a6b208ea65fbf0684afeb26,956868180454137856,matymdg,2018-01-26 12:35:26,0,The Dutch intelligence service #AIVD ‘compromised’ for years the network of the Russian APT #CozyBear #Security #Hacking https://t.co/dcqKKKpJFT
5a6b2049a65fbf0684afea26,956867889067249666,MDShoai79516702,2018-01-26 12:34:17,0,Harsha Bhogle: This isn't just a brave innings from Rahane https://t.co/0bdp1YIv7n #RSAvIND via @cricbuzz
5a6b1d7aa65fbf0684afdf4a,956864874428157952,DeanEBuxton,2018-01-26 12:22:18,0,The Effects of the Spectre and Meltdown Vulnerabilities: https://t.co/VT04YasRZ2 #LI #Security
5a6bb8c6a65fbf0684b22c6f,957031620057341953,mjbiztraining,2018-01-26 23:24:53,0,City Council wraps up cannabis welcomes new CERT members - Golden State Newspapers: Patte... https://t.co/IXIwTzMa1b #cannabis #training
5a6b5911a65fbf0684b0c89a,956928855322890240,TAAForum,2018-01-26 16:36:32,0,The Best Website For Hacked Games https://t.co/WmqPNctUjI https://t.co/VEXN54btxM
5a6a4bd4a65fbf0684adb912,956639765985742850,_Jeff79,2018-01-25 21:27:48,0,@TonyGonzalez88 @AtlantaFalcons @Patriots Gonzo? Your acct been hacked? #ChiefsKingdom
5a66b263a65fbf058399d0b7,955650373896712192,aJimHolmes,2018-01-23 03:56:18,0,@AdamRackis You and I disagree it appears. That's OK.In my experience that "bend and hack" mindset leads to crushing technical debt and awful maintainability over time. I've been at two product companies and numerous consultancies/internal shops where I've seen this nightmare. Many times.
5a6b3394a65fbf0684b03236,956888603916939264,Analytics_Blogs,2018-01-26 13:56:35,0,Anatomy of a Cyber Attack: A beginner's course on hacking!☞ https://t.co/I1i3DsfF3w#DataAnalyticsSJlatxFXSG https://t.co/7QbbdNX276
5a66394da65fbf0583988456,955520359976980480,GomerP6699,2018-01-22 19:19:41,4,North Korea using Olympics as a Trojan horse? https://t.co/zMhLvFH7vc
5a6a0f32a65fbf0684acf66d,956574658454786048,codeandcode,2018-01-25 17:09:05,0,Tech firms let Russia hunt for vulnerabilities in software widely used by the US government - CNBC https://t.co/BhxEbb16Tx #sourcecode #news
5a668e38a65fbf0583997c17,955611539045679104,Parthppatel6,2018-01-23 01:21:59,0,|I liked a @YouTube video https://t.co/KwcNonxF5m Clash royale hack - clash royale resource app - clash royale hack || tablets &amp; mobiles|
5a6b2e23a65fbf0684b01c7d,956882761008246785,SarcasmTech,2018-01-26 13:33:22,0,Coincheck Halts Operations Amidst Hacking Rumors After $723 Million Withdrawn #BlockChain #Bitcoin #AllThingsCrypto https://t.co/DTAJfhuuQE
5a6a262fa65fbf0684ad444f,956599346031726592,AlanJeffery10,2018-01-25 18:47:11,0,Just let it go man. It’s not like they were going to beat the Patriots in Foxboro anyways. https://t.co/3EuxobdLin
5a6b9aefa65fbf0684b1c8c4,956999580046020608,groov_eBooks,2018-01-26 21:17:34,0,Tommy ate too much handsome beets even though Tito Dickman drove beautiful fun times. Hacked.
5a6ada91a65fbf0684af3eba,956793029569982464,mrkishanroy,2018-01-26 07:36:49,0,I liked a @YouTube video https://t.co/FguY3DHU4K Assassins Creed Origins - Drachmas Exploit
5a676e2ea65fbf05839ba459,955852018479980544,SoccerSpecific,2018-01-23 17:17:34,0,CLINT PEAY: CREATE AND EXPLOIT WIDE AREAS - This session was executed by Clint Peay Head Coach of the United States U-14 Boys National Team.  In this particular session the emphasis was on not only creating width but exploiting it as well. https://t.co/QLfN4tDZwF #soccerspecific
5a6ac8e1a65fbf0684af1d55,956774036570243072,j_rose_n_quin,2018-01-26 06:21:20,0,A new vulnerability was just posted on the NVD CVE-2017-1000391 https://t.co/F3QefM7Rue
5a6a37faa65fbf0684ad7d2f,956618448473346049,CodeDx,2018-01-25 20:03:05,0,Here's why you need to use multiple testing techniques when looking for vulnerabilities. Being thorough is important.  #tech #business #security https://t.co/u5jmgC85ZD https://t.co/HFLsoUn28z
5a6b06daa65fbf0684af9a7f,956840579777867778,dashdundalk,2018-01-26 10:45:46,3,Friday Humour... #cybersecurity #hackersbehacking https://t.co/RjRLnS95AK
5a6affcaa65fbf0684af8c83,956832998586019840,Africa,2018-01-26 10:15:38,0,Zimbabwe:Cybersecurity Bill a Threat to Human Rights - Misa https://t.co/JNn2qA2O0k
5a6a0142a65fbf0684acc9f7,956559697414369283,fsecureukteam,2018-01-25 16:09:38,0,Via @ZDNet @dannyjpalmer #SmartHome #IoT #Internet of Things #Connected life #IoTSecurity #ConnectedHome #DataSecurity #CyberSecurity https://t.co/9EqCsGO0Bq
5a6aff33a65fbf0684af8b47,956832365531336705,CyberDomain,2018-01-26 10:13:07,0,CyberSecurity Videos #Archives https://t.co/F2UQTPZytV #Bitcoin #DeepWeb #WikiLeaks
5a6a954fa65fbf0684aeabe2,956718666036457478,Snoop_Carolion,2018-01-26 02:41:19,0,Anyone who doesnt "understand" how having safe injection sites available for opioid users is lucky they clearly have never had to worry every second of everyday if their loved one(s) are still alive OR DEAD IN A DITCH SOMEWHERE. Thank you Philly for taking the necessary steps.
5a6b9feea65fbf0684b1db58,957004946959937536,guccjlinen,2018-01-26 21:38:54,0,@MORERlCKY nah honestly its probably not i thought the same took it to the apple shop n they saod that it aint dont use the mac keeper thats anothe virus
5a6a4401a65fbf0684ada067,956631362173308929,mcgboye,2018-01-25 20:54:24,0,How do you hack security camera? This thing called technology sef.
5a6684cea65fbf05839964d9,955601432811659265,yokaikohai,2018-01-23 00:41:50,0,Now my laptop has a virus cool.  Even tho I've updated protection and I don't download anything?
5a6a2fe5a65fbf0684ad658c,956609769988657152,Laura_lothian2,2018-01-25 19:28:36,0,@JessieCrook Thought I’d been hacked for a second🤔
5a676059a65fbf05839b775a,955837162318188544,GoDaddyHelp,2018-01-23 16:18:32,0,@Mkudeveloper You can also review https://t.co/dd8DtV2PRM which can provide some basic details to help identify and correct suspected hacking of your site content. ^CG 2/2
5a6701cca65fbf05839a6b94,955735639902781442,WHOhd,2018-01-23 09:35:07,0,Tips on Lessening the Severity of the Flu Virus https://t.co/lCLijhjxKg https://t.co/bVZYbMA7vv
5a6ba1efa65fbf0684b1e265,957007097270423552,Mal_263,2018-01-26 21:47:26,0,Hacked 🙂
5a666c43a65fbf0583992316,955575078925881344,ThunderShankar,2018-01-22 22:57:07,0,All Blizzard games were vulnerable to DNS rebinding vulnerability allowing any website to run arbitrary code https://t.co/SdpzICQ6UY https://t.co/7KnuprVyss
5a6ac0b6a65fbf0684af0eed,956765266133708800,Kaio377,2018-01-26 05:46:29,0,HACK ATUALIZADO CSGO WallAimbot Flash e etc.: https://t.co/5QfA53Lfup via @YouTube
5a6ab13ca65fbf0684aeeefe,956748649802838016,Muskarum,2018-01-26 04:40:28,0,Wikipedia being wikipedia. There is a reason Infogalactic exists and this is just the latest example as to why.“Wikipedia Editors Implement ‘Purge’ of Sources Critical of Russia Hacking Allegations” by @tdadler https://t.co/jFIDmFWIhm
5a6b8693a65fbf0684b17ce2,956977721392889858,hiigaran,2018-01-26 19:50:43,0,@CNN Ok I get that harassment is a hot topic right now but are you FUCKING SERIOUS about that being your headline and not the Dutch Intelligence agency cracking the Russian spy group that did the DNC and election hacking?!
5a6b4893a65fbf0684b086a3,956911148577771521,famfightflu,2018-01-26 15:26:11,0,It's long been believed that #flu is spread through coughs and sneezes and from touching surfaces contaminated with the virus. Now a new study reveals that people w/ flu can shed the infectious virus into the air just by breathing. https://t.co/hsgWz3GXMA
5a6b4d21a65fbf0684b09966,956916039131971585,LowBtc,2018-01-26 15:45:37,0,@DanDarkPill @MartyBent @zerohedge reporting $100m+ XRP stolen - will be interesting to see how the Ripple company reacts - try to retrieve funds?  https://t.co/9p0HrQdppu
5a6b7df1a65fbf0684b15ab6,956968451691765762,kchatimaoql2bur,2018-01-26 19:13:53,0,H3N2 Flu Virus Spreads Through Breathing Maintain A 6-Foot Distance Or Wear A Mask https://t.co/VpJj3BTKpS
5a6a8f61a65fbf0684ae99e2,956712296469889029,SOAR12steps,2018-01-26 02:16:00,0,METOOS HEAL TOGETHER? "Its a beautiful life now." MeToo https://t.co/umittFT6nv #nigeria #lagos #rsa #liberia #muslim #muslims #turkey #france #berlin #copenhagen #amsterdam #lyon #colgne #collins #smith #jones #nbc #snf #mnf #kushner #weinstein #metoo #amas2017
5a66a321a65fbf058399ae29,955633991545049088,lukeonfilm,2018-01-23 02:51:13,0,@lmaldarella i think BR and SW are generally seen as her weakest. but im a contrarian hack so...
5a6a2881a65fbf0684ad4bcb,956601836882006016,angelbbgrrl420,2018-01-25 18:57:05,0,@therealcliffyb hmm. “applications” has been around forever. i remember “hacking culture” would call them “appz.” ive been using the term since windows 3.1.....
5a6a05d4a65fbf0684acd826,956564603143639040,raexno,2018-01-25 16:29:08,0,Hack the new #Bancor wallet on test net and win the bounty! 2.5k $BNT for stealing the keystore https://t.co/nOM6E3E5ma #Ethereum $ETH #Hacking #ERC20 https://t.co/VMuusqL0s2
5a6b28b9a65fbf0684b0061e,956876948734590978,Phillbio123,2018-01-26 13:10:17,0,Another clear example of #LiberalHypocrisy ! Investigate @JohnKerry for #LoganAct violations! @FoxNews @POTUS @seanhannity @jeffsessions https://t.co/cvIwWcZhNz
5a6ab73fa65fbf0684aefb25,956755098322976768,CyberDomain,2018-01-26 05:06:05,0,Protect your Computer and your Valuable Information and Photos Wit https://t.co/lbyjj45pN9 #Cybersecurity #Bitcoin https://t.co/JrjwRbObE0
5a66d37aa65fbf05839a1489,955685904252919808,bigmicah83,2018-01-23 06:17:30,0,Watch on #Periscope: IPhone X to be discontinued? Face ID zucked?  #cybersecurity  #tech 🎹 piano #music https://t.co/qdzCmHZwAU
5a6ba1bfa65fbf0684b1e1c9,957006897399386114,CyberToolsBooks,2018-01-26 21:46:39,0,This research paper analyzes the globalization trend and the effec https://t.co/BXJZLIajDE #Cybersecurity #Bitcoin https://t.co/Gbpw7ANA7D
5a6b7dc4a65fbf0684b15a2b,956968234523258880,BoogieYaBish,2018-01-26 19:13:01,0,@lstcrtvty @WitnessDopeness But nigga been hacking PlayStation network since the last supper https://t.co/t4UwVefKjm
5a6b6e0ea65fbf0684b118c1,956951394015047680,LA_Recruiter_IT,2018-01-26 18:06:06,0,Tokyo-based cryptocurrency exchange hacked losing $530 million: NHK: TOKYO (Reuters) - Coincheck a major cryptocurrency trading exchange in Tokyo has been hacked into and has lost about 58 billion yen ($534 million)… https://t.co/Y88yddIXF8 #technews #IT #techjob #ITJob https://t.co/YthzvQHJgE
5a6a17a5a65fbf0684ad11b4,956583731082428416,SopraSteria,2018-01-25 17:45:08,0,[Infographic] Data security: huge challenges! #FIC2018 #cybersecurity All the figures: https://t.co/I1JpLlIXrN https://t.co/X9uRyqJ99x
5a6b44a6a65fbf0684b076b9,956906931830050816,grightford,2018-01-26 15:09:25,2,Continuing the rolling @Our_DA PR disaster is this must-watch example of how not to conduct a media interview. 🙄😱 #wearedoomed #whoisadvisingthesepeople https://t.co/DoXKryHCtH
5a6728afa65fbf05839ac25f,955777396640239618,Earriffic,2018-01-23 12:21:03,1,How Windows Defender’s New Exploit Protection Works (and How to Configure It) https://t.co/6YU4kLtLvS
5a6a02eea65fbf0684accf59,956561491762786304,thecyberwire,2018-01-25 16:16:46,0,Join Sponsor @CyberSummitUSA at their Silicon Valley or Atlanta events. Save 50% off registration for the CyberWire audience with code cyberwire50. #cybersecurity https://t.co/iH75y5GM73 https://t.co/oe0dkcXzFG
5a671040a65fbf05839a8979,955751160303910912,sportingmnt,2018-01-23 10:36:48,0,Clash Of Clans Hack Tool Blog. Clash Of Clans Hack Cheats https://t.co/d0FRKO1Vd2
5a6b596da65fbf0684b0c9e8,956929242872401921,vincentdignan,2018-01-26 16:38:05,0,@ruidasilva I'm giving a free webinar on unique ways to growth hack making more money in 2018 this Wednesday. You can grab a free ticket 🎟 here: https://t.co/JlGXBokzYX
5a66aa13a65fbf058399bf28,955641450368258048,_aLFRe_,2018-01-23 03:20:51,0,#grEEcE #zErOdAy #pOvErty https://t.co/uGZrvjhn88 whAt wAs dOnE And wHO dId It #Imf intErnAtIOnAl mOnEtAry fUnd #Ec EUrOpEAn cOmIssIOn #Ecb EUrOpEAn cEntrAl bAnK https://t.co/IOpOhlyYSo
5a6a460fa65fbf0684ada6cb,956633570633695232,h8v6com,2018-01-25 21:03:11,0,Why Are So Few Women in Cybersecurity? - Government Technology https://t.co/lffxmdm2n2 https://t.co/S37D70cy2s
5a6a5466a65fbf0684add523,956648968707952640,ourlifestylebiz,2018-01-25 22:04:22,0,For your info -A newly discovered Trojan kit called Evrial is capable of redirecting cryptocurrency transactions by monitoring the Windows Clipboard for wallet addresses and substituting them with hacker-controlled ones.https://t.co/eWgFb220BY?
5a66abf6a65fbf058399c344,955643476946776064,kirkrusss,2018-01-23 03:28:54,0,Hacked 😑
5a6b69afa65fbf0684b106f2,956946700362502145,cuteleesi,2018-01-26 17:47:27,0,Hi welcome to my new name. Where is he? Square where’d ya put him? Gimme that boy. Gimme that emotional vulnerability.
5a6b876ea65fbf0684b18007,956978640817983490,ourbigbrolouis,2018-01-26 19:54:22,1,For real😐 https://t.co/nsFz50nZAl
5a675945a65fbf05839b5e25,955829563392540673,ohmyYoona,2018-01-23 15:48:21,0,Can we just hack SM system for us to know what videos are still in their baul?? I'm planning to do that soon.
5a669200a65fbf058399863d,955615601296322560,Sandys_lane,2018-01-23 01:38:08,0,@JoyAnnReid Advice which should be heeded by your viewers and those who follow your lead. You project your racism onto others and exploit it to build your career.
5a673564a65fbf05839ae25c,955791041256460293,LMAupdates,2018-01-23 13:15:16,0,#Video - #Driverless vehicles and autonomous driving features are transforming the way we travel. It’s also shifting the landscape of risk liability data privacy and cybersecurity. If a collision happens who is responsible? https://t.co/bYnRDl4ftO
5a6b0bcea65fbf0684afa4bc,956845897609916421,Stephanie_Lane_,2018-01-26 11:06:53,1,That’s a wrap for #WEF18! My first #Davos was incredible; 2 great @mercer breakfasts my own session for the #retirement project &amp; insight reporting at 5 @wef events. Exhausted but inspired! #HealthyWealthyWorkWise #WhenWomenThrive #DavosSquad #SWF #CyberSecurity https://t.co/C6AJT4Xoed
5a6acac2a65fbf0684af20f8,956776055863500801,cocomadnesss,2018-01-26 06:29:22,1,@boopi3400 😂💀 you funny and yeah  your Peter ( 🍆 ) hacking you and tweeting for you with yo freak body self ✌🏾 save it!
5a6b72dfa65fbf0684b12c3c,956956562760912896,GodisaGam3r,2018-01-26 18:26:38,0,Into The Dead 2 MOD APK 1.3.0 HACK &amp; CHEATS DOWNLOAD For Android No Root &amp; iOS No Jailbreak 2018 (Unlimited Money Energy &amp; Ammo):https://t.co/Tnp9GaBX2K https://t.co/BON2dbkxrz
5a66447da65fbf058398aa51,955532372589600768,jslicer,2018-01-22 20:07:25,0,Anti-virus: killing more productivity than viruses since 1987.
5a6a53b7a65fbf0684add2cc,956648235183038465,CharlyTweets07,2018-01-25 22:01:27,0,I liked a @YouTube video https://t.co/95MZLXjbny I HACKED GAMINGWITHJEN!
5a667975a65fbf058399470d,955589249130270725,0mg_1D,2018-01-22 23:53:25,0,how am i going to hack a 3 day bender i don’t know
5a6a062fa65fbf0684acd969,956564983281803264,SebydeBV,2018-01-25 16:30:38,0,PCI-DSS compliance? Nessus is "Approved Scanning Vendor". Informatie: https://t.co/Ty8XpKR0mS https://t.co/nUMeaS6cAk
5a6bb1cda65fbf0684b216d2,957024133249949698,jonoquick,2018-01-26 22:55:08,0,Can Virus Hunters Stop the Next Pandemic Before It Happens? Read about the important work of EcoHealth Alliance and USAID PREDICT https://t.co/OChMNrDmJf via @SmithsonianMag
5a6ab67ba65fbf0684aef9ad,956754280253341697,morningglory126,2018-01-26 05:02:50,0,Also keep in mind there's immunocompromised people dealing with autoimmune diseases chemo etc that can't get the disease.Herd Immunity helps to make it nearly impossible for the virus to come in contact.
5a665d5fa65fbf058398f62a,955559091568566274,michaelscolvin,2018-01-22 21:53:35,2,It's magic! https://t.co/ELtg7eYxgZ
5a6b11fca65fbf0684afb355,956852533107896320,Floejisan,2018-01-26 11:33:16,0,@KidViperFGC Lol i think one of my mods got hacked haha
5a6a0504a65fbf0684acd58f,956563729994235904,DJ___Mission,2018-01-25 16:25:39,0,@TriciaKicksSaaS Kick let's get #CHRONICLE #ZERO #DAY and show 'em who's boss!!! https://t.co/yl5dkLjceI
5a666645a65fbf0583991228,955568645345771522,AllezOoop,2018-01-22 22:31:33,0,@NHSMillion She means the record of hacking it to bits don't you trey @theresa_may
5a69fb87a65fbf0684acb6d7,956553543640432642,PriyankaDasi14,2018-01-25 15:45:11,0,RT @KabirisAlmighty: @SatlokChannel Until when the govt will breach the fundamental rights of Indian citizens??#संविधान_की_अवमानना #Republicday2018 https://t.co/FjwYieojxl
5a673f0ca65fbf05839b030f,955801404664352769,antisocialyomen,2018-01-23 13:56:27,0,I haven't been able to unmask the hacker's IP.But here's a vulnerability in the firewall.#shootspinoff #RootAndShaw https://t.co/SheaLr3GP3
5a6a74f6a65fbf0684ae4860,956683931482509314,JelopezSuzane,2018-01-26 00:23:18,0,A Dutch agency just revealed it has footage of Russians hacking the 2016 election https://t.co/U9zTQ60UTy
5a674c1fa65fbf05839b2f38,955815445172576256,elsupercom,2018-01-23 14:52:14,0,The PS4 gets hacked for homebrew software and PS2 emulation but there’s a catch https://t.co/xAs16Et4ZY
5a66408fa65fbf0583989dc9,955528149823041536,CyberDomain,2018-01-22 19:50:38,0,Ultimate Beginner’s Guide to Learn and Invest in Bitcoin Investin https://t.co/dKA9vUtnkc #Cybersecurity #Bitcoin https://t.co/p4NJjVWoY5
5a6b8a21a65fbf0684b18aab,956981537148317696,ratioyouknow,2018-01-26 20:05:52,0,We are living under a compromised president. #TrumpRussia #Dutch https://t.co/jLMie8vnCQ via @MotherJones
5a6a9e6ea65fbf0684aec3d4,956728458394161158,matoxk,2018-01-26 03:20:14,2,Dark Caracal hacking group has stolen hundreds of gigabytes of data from 21 countries  https://t.co/aV8U53fSJQ #ITSecurity
5a6b589ea65fbf0684b0c6f3,956928377293819905,JohnnyCrypto3,2018-01-26 16:34:38,0,Protect yourself we have wallets for a reason.  https://t.co/vDY6xQmddd
5a6b7491a65fbf0684b1341e,956958384791703553,ggelidis,2018-01-26 18:33:53,0,First facebook then Sony? Coincidence?Are we facing a corporate hacking spree? https://t.co/yEJQujiDrH
5a6b7dcda65fbf0684b15a49,956968302680649729,KeldaStetson,2018-01-26 19:13:17,0,So apparently there is the FLU  AND a flu like virus going around this year.  All the same symptoms without any... https://t.co/rV0CUAUaDm
5a665d91a65fbf058398f746,955559300218478594,scottmiller1213,2018-01-22 21:54:25,2,First of all  Oprah isn't now or ever will be POTUS. 2nd Obama was POTUS in name only. More like a virus that swept over states and infected many ppl. Trump has a love for this country that Obama and Oprah will never have. https://t.co/RP7wHqwGcO
5a6b3918a65fbf0684b04832,956894526265856000,nicky_whiting,2018-01-26 14:20:07,0,Vulnerabilities Found In USB Tokens Used In Industrial Control Systems - Information Security Buzz https://t.co/u3Ajysv9SM #infosec #cybersecurity
5a6a3f9fa65fbf0684ad92fd,956626658743775233,johnmarano1958,2018-01-25 20:35:43,0,@Richzeoli I am sure the injection junctions will have qualified supervision but what happens if someone dies while in there or when they leave?
5a6b5f82a65fbf0684b0e02d,956935774506713089,clwhite58,2018-01-26 17:04:02,0,trump wants them to relocate to USA so they can assist Russia again? https://t.co/cWkqMV69t5
5a6b2bcba65fbf0684b01217,956880244845182976,theautomatski,2018-01-26 13:23:23,0,Purchase RSA 2048 bit cracking software. For US$ 1bn/license/year email us on info@automatski.com we need the money you need what you need for reasons which we don't want to know.  we won't judge you ;-) no questions asked none answered. #blockchain #germany #BitCoin #reuters https://t.co/LBZjaFe6FE
5a6b47cda65fbf0684b08399,956910318512467968,bopperboi,2018-01-26 15:22:53,0,Life hack: Socks are basically 1/2 shoe so wearing 4 socks is a brand spankin new pair of shoes! Or if you take your shoes off while wearing socks you’ve got three shoes!
5a6ba324a65fbf0684b1e672,957008394296135680,NarchoVig,2018-01-26 21:52:36,0,Your account is hacked by the Turkish cyber army AYYILDIZ TIM! Your DM correspondence has been captured and interesting information has been reached! Turks are everywhere!🇹🇷
5a666441a65fbf0583990c15,955566481991000070,Skeptyle,2018-01-22 22:22:57,0,@Just_Alt_F4 That looks like a virus dont download it
5a663b87a65fbf0583988c21,955522750722068481,Siya6888,2018-01-22 19:29:11,0,@Mthunzi_zn @Julius_S_Malema @FloydShivambu Amanga wodwa la the political point scoring has begun we wont be fooled by you guys fronting like you stand for the workers you guys and the Unions are the same you dont give a fuck about the workers who are earing below the 5grand line whites and indians still exploit our people
5a6b5e80a65fbf0684b0dc06,956934689226461184,Surajmukhiya17,2018-01-26 16:59:43,0,I liked a @YouTube video https://t.co/iSJcAeK2gP Tech Talks #410 - Jio Coin 100Rs Drone on Road Test Tube Hard Drive Tinder Hack
5a6b96eba65fbf0684b1b946,956995270956417024,RIT_Company_Inc,2018-01-26 21:00:27,0,Culture Not Technology Is the Key to Surviving a Cybersecurity Breach (via @mspmentor) https://t.co/MkuRBGM2m2 https://t.co/XjbTJtLmOq
5a6760b4a65fbf05839b7879,955837543492153344,YouTubeReport1,2018-01-23 16:20:03,0,YouTube marks Facebook and White House links as phishing attacks - TNW https://t.co/BNidgrZOgy
5a6b427fa65fbf0684b06dd1,956904624274984960,ProvokePartners,2018-01-26 15:00:15,0,Great article from @Kevin_Craine. You may be meeting basic compliance regulations but that does not that mean your #data is secure. Read https://t.co/EcstgV8V5I and learn why compliance doesn't equal security.  #bigdata #tech #cybersecurity #biz #success
5a665b7ea65fbf058398f060,955557071189094400,SWMcReynolds,2018-01-22 21:45:33,0,Better protect one of the key #Retail #DigitalTransformation platforms #mobile #CyberSecurity https://t.co/nGCQDFXaC4
5a6663a0a65fbf0583990a15,955565803449077761,celiseev,2018-01-22 22:20:15,0,PwC_TMT: 4 steps to prevent a content hack in 2018 like the ones we saw last year. https://t.co/9Ul5embQax #cybersecurity #pwcTech
5a6aa906a65fbf0684aedd01,956739833241702400,Empress_Holiday,2018-01-26 04:05:26,0,So they just gone release a new flu virus every year? Pathetic
5a675bc1a65fbf05839b662b,955832231905382401,MoFoDCDownload,2018-01-23 15:58:57,0,FISA Section 702 Reauthorization Attempts Privacy Intel Balance https://t.co/jWrkllaBuk https://t.co/wQAtxTBw9r
5a6725d7a65fbf05839abb3a,955774342603902977,StanleyEpstein,2018-01-23 12:08:55,0,#Hackers Have Stolen $400 Million From #ICOs - https://t.co/5R984B6qMc
5a6ba31fa65fbf0684b1e664,957008371626004482,AMZ0NE,2018-01-26 21:52:30,0,RT @AMZ0NE IN PLAIN SIGHT. FBI agent Jon Wells faces Chinese hacking and multiple conspiracies. ➡https://t.co/YLUd0yReuE #thriller #books
5a66b3aaa65fbf058399d368,955651744293380096,userstudies,2018-01-23 04:01:45,0,NEWS WRAP-UP: Mirai botnet variants take Internet-of-Things hacking to higher levels - Security Boulevard :: #IoT https://t.co/UC4LHt4iEy
5a6a8e80a65fbf0684ae9772,956711353527369728,Prawdzik,2018-01-26 02:12:16,0,@rustyrockets @JimCarrey You and Jim are fuelled by ego and are constantly hiding under the guise of enlightenment to exploit your insatiable hunger to be acknowledged as spiritually woke...
5a6af4d9a65fbf0684af74e9,956821247555387392,mmtoscano,2018-01-26 09:28:56,0,Holy cow. #democracy #infosec https://t.co/CDR9cornjd
5a6b67b4a65fbf0684b0fec7,956944570486591489,spicoli9000,2018-01-26 17:38:59,0,@SlopeOfHope "Hacked" ie swindled...
5a6770aca65fbf05839babcf,955854692797632515,InfoSecHotSpot,2018-01-23 17:28:12,0,Kuwait conference tackles cybersecurity - https://t.co/mJ1pFVxjZ0 https://t.co/lS8BfMFxuc via @InfoSecHotSpot https://t.co/FXa0i1O11J
5a6bb3cea65fbf0684b21d36,957026286152572928,GeharvTEC,2018-01-26 23:03:41,0,9This account hacked by @ BannerR3 @ EagleCrewabout // https://t.co/EKkxgtvINW
5a6a8d88a65fbf0684ae94b6,956710313935720450,OceanDrSocial,2018-01-26 02:08:08,0,Dutch intelligence reportedly hacked Russian election hackers in 2014 https://t.co/bfPA87SsFo
5a6b4a47a65fbf0684b08d9b,956912978716250112,DataNetSecuriti,2018-01-26 15:33:27,0,CompTIA Security+ Cert. (SY0-401): Practice Tests☞ https://t.co/w4d1WW1Pk2Network &amp; SecurityH1e8GfIrG https://t.co/hYPGoE8A0K
5a6b97cca65fbf0684b1bcd4,956996211340390401,smallbizprotect,2018-01-26 21:04:11,0,Allscripts Ransomware Attack: Lawsuit Already Filed https://t.co/0zyrIXyMI0 #RansomwareProtection https://t.co/mEn0OIUmtx
5a6654daa65fbf058398dd78,955549943967764482,mferrier,2018-01-22 21:17:14,0,Yikes. Blizzard doing some seriously weird security practices lately (see self-signed cert debacle at https://t.co/U5t7Kz1fig) https://t.co/NEXx5e3KSd
5a6b9279a65fbf0684b1a93f,956990494525001729,CoryBauer81,2018-01-26 20:41:28,0,@LizKennedy_ Originally Trump's position was that no one knew who was behind the hacking. After winning the election he's leaned more on the idea that the hacking never happened at all; remember when he &amp; Fox were pushing the conspiracy theory that the DNC hack was an inside job?
5a69fbf3a65fbf0684acb83e,956553997921341440,boring_guy44,2018-01-25 15:46:59,0,@Beavers_Edge Mizzou piggybacking on OSU offers? Sounds like what Tedford did at Cal
5a6a3a45a65fbf0684ad83a0,956620912278888448,VulmonFeeds,2018-01-25 20:12:53,0,CVE-2018-0812: Microsoft Office Office Compatibility Pack Word - Score: 9.3Equation Editor in Microsoft Office 2003 Microsoft Office 2007 Microsoft Office 2010 Microsoft Office 2013 and Microsoft Office 2016 a...https://t.co/V1fXo2bKUA
5a66a46fa65fbf058399b150,955635392727920645,CarloCiccone2,2018-01-23 02:56:47,0,RT @CyberDomain: This book presents the latest research on the challenges and solut https://t.co/EEWWLOCrXy #Cybersecurity #Bitcoin https://t.co/mJLrl8XHSB
5a6a9c6da65fbf0684aebebc,956726302572273664,JTA_PepClub,2018-01-26 03:11:40,2,Congratulations to our Trojan Basketball team on what has to be the best season JTA has seen in many years. Our boys fought hard tonight and we could not have asked for more effort and heart than was displayed on that court tonight! Great season boys hold your heads high! https://t.co/nAwuz5cYrF
5a6a669ea65fbf0684ae16a9,956668530870620160,Mobile4Wireless,2018-01-25 23:22:06,0,Think hackers only target big biz? Think again! Take a free online assessment to see if ur biz is safe @ https://t.co/yE7nV9BQVf #cybersecurity
5a66ea28a65fbf05839a3af6,955710256918810624,HalaElShafie,2018-01-23 07:54:16,1,The “Diet”industry is a highly lucrative multi billion industry operates on peoples continued vulnerability &amp; failure ~ why else is there millions of diet books? Because basic physiology isn’t understood by the masses &amp; the whole “industry” is unregulated ! #howtoloseweightwell https://t.co/ONz7DR7h2d
5a663ab9a65fbf0583988989,955521887144210432,EngagedCulture,2018-01-22 19:25:45,0,RT @MASERGY: #RubyMiner #Malware used to mine #cryptocurrency from outdated #Windows and #Linux servers https://t.co/gEg273pJo1 #Privacy #Cybersecurity https://t.co/MDB3U49xKV
